age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,native-country,sex,income
50,109273,10,4997,200,50,Private,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,Honduras,Male,unpref
29,1273734,11,78421,3044,17,Private,HS-grad,Never-married,Prof-specialty,Husband,White,United-States,unpriv,unpref
19,461981,7,230,9,48,?,Some-college,Never-married,?,Own-child,White,United-States,unpriv,unpref
22,419628,12,158,3,11,Private,Some-college,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
88,1351346,1,91258,3599,94,Self-emp-not-inc,Masters,Never-married,Other-service,Own-child,Black,Mexico,Male,unpref
20,120742,8,8214,295,28,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
77,201935,6,727,38,41,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,United-States,unpriv,unpref
43,213701,9,15642,557,66,Private,HS-grad,Never-married,Other-service,Husband,White,United-States,Male,unpref
25,166287,6,10895,429,51,Private,HS-grad,Divorced,Exec-managerial,Husband,White,United-States,Male,unpref
25,102670,12,766,261,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
42,1479628,7,99995,3899,69,Private,Bachelors,Married-civ-spouse,Sales,Own-child,Black,Haiti,unpriv,>50K
31,188167,11,11393,448,37,Private,Bachelors,Married-civ-spouse,Sales,Own-child,White,Mexico,Male,unpref
39,168846,10,10508,402,58,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
29,128333,10,7082,294,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
29,353450,12,6181,241,15,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Mexico,unpriv,unpref
33,193869,9,12605,476,37,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
35,1475409,9,98997,3862,95,Self-emp-not-inc,Some-college,Never-married,Sales,Husband,Black,United-States,Male,unpref
43,208363,10,13297,508,44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,?,Male,unpref
20,80386,9,5639,233,20,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,United-States,unpriv,unpref
32,219610,13,13694,488,22,Private,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
37,97984,13,4754,240,37,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
35,170209,6,11030,382,63,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Philippines,Male,unpref
27,242624,8,5775,177,44,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Mexico,Male,unpref
33,159027,12,10892,412,28,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Mexico,Male,unpref
29,369178,9,3990,187,48,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Mexico,Male,unpref
19,181743,15,416,19,48,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Philippines,Male,unpref
28,182589,11,10840,444,29,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Mexico,Male,unpref
87,289418,1,21231,770,97,Self-emp-not-inc,9th,Divorced,?,Own-child,Black,United-States,Male,>50K
33,66799,7,99995,3899,13,Private,10th,Divorced,Adm-clerical,Husband,White,Canada,unpriv,unpref
83,200353,1,11641,585,89,Self-emp-not-inc,Masters,Married-civ-spouse,Other-service,Own-child,Black,Greece,Male,unpref
36,666410,9,36322,1413,35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
34,162550,10,14805,476,31,Private,HS-grad,Divorced,Other-service,Husband,White,Mexico,Male,unpref
43,131814,9,2344,137,36,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
42,138252,11,8144,312,36,Private,Some-college,Married-civ-spouse,Craft-repair,Not-in-family,White,United-States,Male,unpref
57,397032,13,22673,1123,23,Private,Some-college,Divorced,Craft-repair,Husband,White,Italy,Male,unpref
27,98913,13,4001,147,36,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
44,148557,6,9781,370,35,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,United-States,Male,>50K
46,185709,6,11873,473,42,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Outlying-US(Guam-USVI-etc),Male,unpref
28,179365,9,10340,424,48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
89,1490220,6,99985,3899,98,Self-emp-inc,10th,Never-married,Transport-moving,Unmarried,Asian-Pac-Islander,Hong,Male,unpref
21,404740,10,253,40,15,Private,HS-grad,Never-married,Sales,Own-child,White,United-States,Male,unpref
33,1490157,13,99982,3899,70,State-gov,10th,Married-civ-spouse,Craft-repair,Not-in-family,White,China,Male,unpref
60,145539,9,506,51,22,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Puerto-Rico,unpriv,unpref
31,183713,8,12739,496,63,Private,HS-grad,Married-civ-spouse,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
28,212942,8,701,23,36,Private,Some-college,Married-civ-spouse,?,Husband,White,United-States,Male,unpref
17,29530,4,869,0,10,Private,11th,Never-married,Other-service,Own-child,Black,Mexico,Male,unpref
32,142255,12,1102,57,31,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
42,295116,7,6285,235,43,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,United-States,Male,unpref
43,80741,10,6459,219,47,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Canada,unpriv,unpref
21,197174,4,129,23,43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
51,159317,11,10633,309,39,Private,HS-grad,Divorced,Craft-repair,Husband,White,Ireland,Male,unpref
32,120049,12,7266,280,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,>50K
32,189290,9,11599,488,34,Private,HS-grad,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
62,132748,3,112,19,65,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Mexico,Male,unpref
36,432912,14,2366,114,68,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
24,256214,13,16455,643,19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
29,1393909,11,99999,3900,42,Local-gov,Assoc-voc,Separated,Transport-moving,Wife,Asian-Pac-Islander,Philippines,unpriv,>50K
31,184737,11,10795,482,20,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
37,105599,13,1693,47,71,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
43,129340,12,370,31,18,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
33,216198,13,15344,502,21,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,United-States,Male,unpref
38,264543,8,15111,602,60,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Mexico,unpriv,unpref
59,64117,12,361,40,57,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,>50K
61,99023,9,6788,215,28,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,Male,unpref
56,184552,11,10032,395,52,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
43,155839,12,13965,471,23,Private,11th,Divorced,Machine-op-inspct,Not-in-family,White,Italy,Male,unpref
27,202885,12,12844,488,8,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Husband,Black,Guatemala,Male,unpref
30,152361,11,9355,378,34,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Mexico,unpriv,unpref
28,178614,8,7832,254,52,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,United-States,Male,unpref
31,86587,5,156,11,39,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,United-States,unpriv,unpref
35,148453,9,5839,249,66,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Black,United-States,Male,unpref
29,50506,6,2454,179,25,Private,Some-college,Divorced,Other-service,Unmarried,Black,United-States,unpriv,>50K
27,146218,11,9603,376,28,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Mexico,Male,unpref
23,216489,11,13029,557,23,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
67,267109,11,913,28,36,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
23,188680,10,12380,462,35,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Mexico,Male,unpref
44,179583,10,11727,483,39,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Philippines,Male,unpref
37,187631,10,12866,479,37,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,United-States,unpriv,unpref
37,19847,6,611,36,43,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,Philippines,Male,unpref
43,207743,10,608,30,50,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
39,179560,10,10927,435,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
54,166829,9,10236,338,62,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
31,215672,13,13389,533,15,Self-emp-not-inc,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
33,160284,13,11114,419,36,Private,Masters,Married-civ-spouse,Craft-repair,Husband,White,United-States,unpriv,unpref
34,140788,13,749,106,37,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,United-States,Male,unpref
43,158703,9,10821,481,1,Self-emp-not-inc,Bachelors,Never-married,Other-service,Own-child,White,Mexico,Male,unpref
48,241499,8,15406,587,56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Mexico,Male,unpref
41,118988,12,478,343,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,>50K
48,122470,10,6773,339,91,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Mexico,Male,unpref
28,238799,8,4052,144,34,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Mexico,Male,unpref
29,207338,7,4278,145,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,United-States,Male,unpref
31,175766,12,12340,502,41,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,United-States,Male,unpref
48,64467,10,9765,344,44,Private,HS-grad,Divorced,Other-service,Unmarried,White,Mexico,unpriv,unpref
32,130834,9,46930,2260,23,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Japan,Male,unpref
30,177159,10,8431,443,24,Private,Bachelors,Married-civ-spouse,Exec-managerial,Unmarried,White,Mexico,unpriv,unpref
48,322600,10,6492,271,43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Mexico,Male,>50K
89,1490081,1,99980,3899,8,State-gov,HS-grad,Divorced,Other-service,Unmarried,Asian-Pac-Islander,England,unpriv,>50K
32,203592,9,13125,477,38,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,England,Male,unpref
36,1479078,12,99495,3877,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Not-in-family,White,United-States,unpriv,unpref
44,181380,11,6486,281,37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Trinadad&Tobago,Male,>50K
22,236500,9,13155,460,44,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Portugal,Male,unpref
53,23300,7,758,39,48,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,United-States,Male,unpref
33,34630,11,377,23,50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,United-States,Male,unpref
37,48558,9,3019,126,42,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,United-States,Male,unpref
25,1314306,15,89511,3557,76,Local-gov,HS-grad,Divorced,Transport-moving,Own-child,Black,Germany,unpriv,unpref
37,183267,5,12430,435,53,Private,10th,Married-civ-spouse,Prof-specialty,Own-child,White,United-States,Male,unpref
51,207387,12,12810,494,53,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,United-States,Male,unpref
28,357536,6,664,39,32,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,United-States,Male,unpref
48,48408,12,5192,246,42,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,United-States,Male,unpref
24,109253,11,586,24,57,Private,Bachelors,Never-married,Sales,Not-in-family,White,United-States,unpriv,unpref
