age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,retired,married,tertiary,no,-3219,no,no,cellular,29,feb,273,4,54,3,unknown,no
39,blue-collar,married,secondary,no,2844,yes,no,cellular,10,may,318,4,47,3,unknown,no
28,management,single,tertiary,no,-1927,yes,no,unknown,12,aug,281,3,44,3,unknown,no
31,blue-collar,married,secondary,no,1780,no,no,cellular,1,may,299,4,53,3,unknown,no
94,entrepreneur,married,primary,no,1824,no,yes,unknown,23,jun,190,2,32,2,unknown,no
37,management,married,tertiary,no,-4052,no,no,cellular,24,feb,294,4,50,3,unknown,no
37,blue-collar,married,secondary,no,-2503,yes,no,cellular,14,may,358,4,58,4,unknown,no
30,technician,single,secondary,no,1974,no,no,cellular,29,nov,300,3,45,3,unknown,no
39,management,married,tertiary,no,-2435,yes,no,cellular,1,aug,284,3,56,3,unknown,no
94,entrepreneur,married,primary,no,639,no,yes,cellular,15,jun,205,2,39,2,unknown,no
42,blue-collar,married,secondary,no,-644,yes,no,cellular,1,may,301,4,52,3,unknown,no
29,admin.,married,secondary,no,4131,no,no,unknown,6,may,356,4,52,3,unknown,no
42,management,married,secondary,no,2333,yes,no,cellular,2,jul,301,3,51,3,unknown,no
66,services,single,tertiary,no,25269,no,yes,unknown,29,jun,271,3,48,3,failure,no
34,blue-collar,married,primary,no,-1498,yes,no,cellular,11,may,255,4,50,3,unknown,no
39,management,married,secondary,no,-359,no,no,cellular,5,aug,301,4,51,4,unknown,no
50,blue-collar,married,secondary,no,-421,no,no,cellular,13,jul,266,3,47,3,unknown,no
51,management,single,tertiary,no,-223,yes,yes,unknown,12,jun,247,3,39,2,failure,no
47,management,married,tertiary,no,-3987,no,no,cellular,5,aug,270,3,44,3,unknown,no
35,technician,married,secondary,no,4232,yes,no,cellular,28,nov,347,4,61,4,unknown,no
30,technician,single,secondary,no,-404,no,no,cellular,29,nov,270,3,42,2,unknown,no
39,blue-collar,married,primary,no,-3756,yes,no,cellular,9,may,325,4,61,4,unknown,no
40,blue-collar,married,secondary,no,4144,yes,no,cellular,4,may,310,3,53,3,unknown,no
76,services,single,tertiary,no,70500,no,yes,unknown,29,jun,2733,29,545,31,failure,no
39,technician,married,secondary,no,-1544,yes,no,cellular,22,may,341,4,58,4,unknown,no
94,technician,single,secondary,yes,102127,yes,yes,unknown,14,jul,4918,50,854,58,other,yes
40,blue-collar,married,secondary,no,12383,yes,no,cellular,23,may,280,3,46,3,unknown,no
34,technician,married,secondary,no,2224,yes,no,cellular,27,nov,307,3,48,3,unknown,no
33,admin.,married,secondary,no,5942,yes,no,unknown,9,may,370,4,56,4,unknown,no
43,technician,married,secondary,no,439,yes,no,cellular,15,may,256,3,40,2,unknown,no
45,blue-collar,married,primary,no,-2010,yes,no,cellular,17,may,334,3,52,3,unknown,no
34,blue-collar,married,secondary,no,788,no,no,cellular,1,may,308,4,54,3,unknown,no
34,management,single,tertiary,no,-2154,yes,no,unknown,17,feb,255,3,44,2,unknown,no
26,management,single,tertiary,no,743,yes,no,unknown,9,jul,307,3,50,3,unknown,no
42,blue-collar,married,secondary,no,-396,yes,no,cellular,2,may,275,3,52,3,unknown,no
34,admin.,married,secondary,no,888,yes,no,cellular,13,may,256,3,40,2,unknown,no
34,technician,single,secondary,no,368,no,no,cellular,29,nov,232,3,40,3,unknown,no
47,technician,married,secondary,no,-3507,yes,no,cellular,9,may,294,4,56,3,unknown,no
42,blue-collar,married,secondary,no,212,yes,no,cellular,19,may,400,5,66,4,unknown,no
25,management,single,tertiary,no,-1364,yes,no,unknown,6,aug,328,3,47,2,unknown,no
25,admin.,single,tertiary,no,-6296,yes,no,unknown,6,may,256,3,50,2,failure,no
42,technician,married,secondary,no,-3586,no,no,cellular,26,nov,287,3,53,3,unknown,no
29,blue-collar,married,secondary,no,6937,no,no,cellular,18,jul,277,3,36,2,unknown,no
28,blue-collar,married,secondary,no,3773,yes,no,cellular,8,may,249,3,45,3,unknown,no
35,blue-collar,married,primary,no,867,yes,no,cellular,6,may,335,4,63,4,unknown,no
39,technician,married,secondary,no,-4912,yes,no,cellular,10,may,251,3,44,3,unknown,no
33,blue-collar,married,secondary,no,-2363,yes,no,cellular,19,jul,367,4,62,3,unknown,no
33,technician,married,secondary,no,1534,yes,no,unknown,20,may,312,4,50,3,unknown,no
95,housemaid,divorced,primary,yes,102127,yes,yes,telephone,16,jan,4918,50,854,58,other,yes
32,technician,married,secondary,no,-2731,yes,no,cellular,24,nov,278,4,55,3,unknown,no
38,admin.,single,tertiary,no,-2437,yes,yes,unknown,14,may,1017,11,191,12,failure,no
32,blue-collar,married,secondary,no,3737,no,no,cellular,3,may,256,3,40,3,unknown,no
55,admin.,married,primary,no,1368,no,no,unknown,17,jun,337,3,44,3,unknown,no
33,management,single,tertiary,no,972,yes,no,unknown,22,feb,287,3,50,3,unknown,no
52,management,married,tertiary,no,-2856,yes,no,cellular,2,aug,320,4,57,3,unknown,no
40,admin.,single,tertiary,no,-5707,yes,yes,unknown,10,may,192,2,38,2,failure,no
