age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,blue-collar,married,secondary,no,3501,no,no,cellular,25,may,524,6,91,6,unknown,no
36,technician,married,tertiary,no,4469,yes,no,cellular,7,jun,554,6,94,6,unknown,no
42,blue-collar,married,secondary,no,5733,no,no,cellular,28,may,520,6,97,6,unknown,no
39,blue-collar,married,secondary,no,3857,no,no,cellular,25,may,529,5,83,6,unknown,no
41,blue-collar,married,secondary,no,3730,no,no,cellular,28,may,525,6,98,6,unknown,no
39,blue-collar,married,secondary,no,4335,no,no,cellular,27,may,501,6,85,6,unknown,no
37,technician,married,tertiary,no,4144,yes,no,cellular,6,jun,539,6,102,6,unknown,no
37,management,married,tertiary,no,3458,yes,no,cellular,6,jul,523,6,92,6,unknown,no
46,blue-collar,single,secondary,no,4423,no,no,cellular,28,may,580,6,87,5,unknown,no
80,admin.,single,secondary,yes,102104,yes,yes,unknown,23,may,4916,49,853,57,failure,yes
39,admin.,married,secondary,no,4462,yes,no,cellular,7,aug,556,6,91,6,unknown,no
42,admin.,married,secondary,no,5481,yes,no,cellular,5,aug,584,6,94,6,unknown,no
51,blue-collar,single,secondary,no,102009,yes,no,unknown,23,may,4913,49,853,57,failure,no
40,admin.,married,secondary,no,4330,no,no,cellular,23,may,517,6,92,6,unknown,no
41,admin.,married,secondary,no,5172,yes,no,cellular,10,aug,599,6,96,6,unknown,no
52,technician,single,secondary,no,102106,yes,no,unknown,24,may,4916,49,853,57,failure,no
40,technician,married,secondary,no,4348,yes,no,cellular,4,aug,530,6,87,5,unknown,no
43,blue-collar,married,secondary,no,3674,no,no,cellular,28,may,543,6,83,6,unknown,no
36,management,married,tertiary,no,3295,yes,no,cellular,8,jul,523,6,86,5,unknown,no
38,technician,married,secondary,no,3217,yes,no,cellular,5,nov,500,6,87,5,unknown,no
40,technician,married,secondary,no,6311,yes,no,cellular,3,aug,531,6,99,6,unknown,no
39,blue-collar,married,secondary,no,4102,no,no,cellular,26,may,539,6,92,5,unknown,no
43,admin.,married,secondary,no,4445,yes,no,cellular,6,aug,528,5,93,6,unknown,no
38,blue-collar,married,secondary,no,4858,no,no,cellular,27,may,499,6,87,6,unknown,no
57,blue-collar,single,primary,no,4697,no,no,unknown,29,may,654,7,93,6,unknown,no
36,technician,married,tertiary,no,3242,yes,no,cellular,6,jun,537,6,93,6,unknown,no
46,blue-collar,single,secondary,no,4888,no,no,cellular,28,may,558,7,93,6,unknown,no
40,admin.,married,secondary,no,4727,yes,no,cellular,6,aug,601,6,92,6,unknown,no
37,technician,married,tertiary,no,3889,yes,no,cellular,6,jun,521,6,89,6,unknown,no
68,blue-collar,single,primary,no,6079,no,no,unknown,29,may,517,6,90,5,unknown,no
39,admin.,married,secondary,no,3807,yes,no,cellular,18,aug,538,6,92,5,unknown,no
39,technician,married,secondary,no,3873,yes,no,cellular,3,nov,510,6,86,5,unknown,no
36,management,married,tertiary,no,3571,yes,no,cellular,8,jul,568,5,86,6,unknown,no
94,self-employed,divorced,primary,yes,102095,no,yes,telephone,2,apr,4916,49,853,57,other,yes
39,blue-collar,married,secondary,no,2783,no,no,cellular,26,may,559,6,88,5,unknown,no
43,technician,married,secondary,no,2945,yes,no,cellular,2,aug,538,6,90,6,unknown,no
94,retired,single,primary,yes,102096,no,yes,unknown,9,apr,4916,49,853,57,other,yes
36,management,married,tertiary,no,5708,yes,no,unknown,8,jul,632,6,105,6,unknown,no
41,admin.,married,secondary,no,5303,yes,no,cellular,14,aug,626,6,104,6,unknown,no
39,admin.,married,secondary,no,3608,yes,no,cellular,20,aug,536,6,90,6,unknown,no
36,technician,married,tertiary,no,4556,yes,no,cellular,6,jun,526,6,90,6,unknown,no
92,services,single,secondary,yes,102096,yes,yes,unknown,18,may,4916,49,853,57,failure,yes
93,services,single,secondary,yes,102098,yes,yes,unknown,17,nov,4915,49,853,57,other,yes
36,management,married,tertiary,no,3747,yes,no,unknown,8,jul,520,6,101,6,unknown,no
36,management,married,tertiary,no,3878,yes,no,unknown,8,jul,559,6,97,6,unknown,no
39,management,single,tertiary,no,12587,yes,no,unknown,13,jul,934,9,169,11,failure,no
41,admin.,married,secondary,no,5801,yes,no,cellular,11,aug,575,6,100,7,unknown,no
40,admin.,married,secondary,no,3450,yes,no,cellular,18,aug,558,6,97,6,unknown,no
