age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
81,technician,married,secondary,no,13082,yes,no,cellular,13,may,416,2,9,1,unknown,no
44,technician,married,secondary,no,7138,yes,no,cellular,1,may,1020,2,14,0,unknown,no
44,management,married,tertiary,no,-2949,no,no,cellular,17,jun,539,2,25,0,unknown,no
56,blue-collar,married,primary,no,30740,yes,no,cellular,20,nov,484,2,24,1,unknown,no
42,technician,single,secondary,no,-3245,yes,no,cellular,4,jun,519,2,35,1,unknown,no
59,technician,married,tertiary,no,3419,no,no,cellular,3,nov,469,4,10,0,unknown,no
86,technician,married,secondary,no,28604,yes,no,cellular,29,nov,378,6,56,1,unknown,no
30,management,married,tertiary,no,-138,no,no,cellular,19,nov,181,5,20,0,unknown,no
64,blue-collar,single,secondary,no,6252,yes,no,unknown,20,may,459,2,15,0,failure,no
62,blue-collar,married,primary,no,-1358,no,no,unknown,17,jun,143,1,9,0,unknown,no
37,admin.,single,secondary,no,-6647,no,no,cellular,14,jul,200,2,13,0,unknown,no
28,technician,single,tertiary,no,-7954,no,yes,cellular,15,nov,0,1,0,0,unknown,yes
19,admin.,married,secondary,no,-7090,yes,no,cellular,30,jul,48,4,12,0,failure,no
38,retired,married,secondary,no,-7858,yes,no,cellular,10,may,143,1,152,0,failure,no
30,blue-collar,married,secondary,no,-4434,yes,no,cellular,16,jul,77,3,13,0,unknown,no
42,management,married,tertiary,no,-4720,yes,no,cellular,3,may,131,2,12,0,unknown,no
37,technician,married,secondary,no,2904,yes,no,cellular,23,may,654,3,20,0,unknown,no
64,technician,married,secondary,no,610,no,no,cellular,16,aug,597,3,5,0,unknown,no
66,services,married,secondary,no,21046,yes,no,unknown,21,may,67,2,10,1,unknown,no
29,blue-collar,married,secondary,no,-5043,yes,no,cellular,19,may,149,3,9,0,unknown,no
59,blue-collar,married,secondary,no,-5053,yes,no,cellular,26,may,47,1,3,0,unknown,no
47,admin.,married,secondary,no,-7195,no,no,cellular,12,jul,216,3,13,0,unknown,no
33,management,single,tertiary,no,-7000,no,no,cellular,23,aug,339,2,10,0,unknown,no
46,retired,married,secondary,no,-6937,yes,no,cellular,26,may,388,1,0,0,other,no
35,technician,married,secondary,no,-2422,yes,no,cellular,19,may,90,2,49,0,unknown,no
30,management,single,tertiary,no,-7696,yes,no,cellular,13,nov,3,1,0,0,unknown,no
20,services,single,tertiary,no,-8017,yes,yes,cellular,26,nov,0,1,0,0,unknown,yes
23,blue-collar,married,primary,no,3454,yes,no,unknown,21,may,83,2,16,0,unknown,no
32,management,married,tertiary,no,5914,yes,no,cellular,14,nov,313,3,30,0,unknown,no
34,technician,single,secondary,no,-6534,yes,no,cellular,22,aug,8,2,23,0,failure,no
42,technician,single,secondary,no,2530,no,no,unknown,25,may,365,2,14,0,unknown,no
34,blue-collar,married,secondary,no,-4867,yes,no,unknown,16,may,49,1,7,0,unknown,no
56,retired,divorced,secondary,no,-4033,yes,no,unknown,14,may,564,1,76,0,other,no
20,admin.,married,secondary,no,-3302,yes,no,cellular,7,may,1120,2,244,1,failure,no
38,blue-collar,married,secondary,no,-3918,yes,no,cellular,21,jul,110,2,8,0,unknown,no
53,blue-collar,married,secondary,no,-639,no,no,cellular,6,aug,184,2,6,1,unknown,no
