age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
86,technician,single,secondary,yes,102126,yes,yes,unknown,22,may,4917,49,853,57,failure,yes
95,self-employed,divorced,primary,yes,102127,yes,yes,telephone,22,feb,4918,50,854,58,other,yes
38,technician,married,secondary,no,-2391,no,no,cellular,28,nov,272,3,39,3,unknown,no
41,blue-collar,married,secondary,no,2039,yes,no,cellular,4,may,346,4,54,3,unknown,no
93,admin.,married,primary,no,-5153,no,no,cellular,3,jun,166,3,38,2,unknown,no
49,management,married,secondary,no,967,no,no,cellular,20,jul,248,3,36,2,unknown,no
94,entrepreneur,married,primary,no,-2740,no,no,cellular,10,jun,191,2,35,2,unknown,no
50,management,married,tertiary,no,-3644,no,no,cellular,4,aug,257,3,49,2,unknown,no
33,admin.,married,secondary,no,4347,yes,no,cellular,13,may,312,3,47,3,unknown,no
57,admin.,married,secondary,no,5572,yes,no,unknown,26,jun,289,3,45,3,unknown,no
31,technician,single,secondary,no,-1835,no,no,cellular,29,nov,275,3,54,3,unknown,no
33,technician,single,secondary,yes,102125,yes,no,unknown,16,may,4917,49,853,57,failure,no
32,technician,single,secondary,no,10082,no,no,cellular,30,nov,337,3,50,4,unknown,no
33,management,married,tertiary,no,-2490,yes,no,cellular,13,jul,268,3,47,3,unknown,no
32,technician,single,secondary,no,-1123,no,no,cellular,27,nov,258,3,53,3,unknown,no
55,management,married,secondary,no,-2445,no,no,cellular,9,aug,254,3,40,3,unknown,no
42,management,married,tertiary,no,-4701,no,no,cellular,11,aug,243,3,46,3,unknown,no
47,blue-collar,married,primary,no,-1547,yes,no,cellular,7,may,253,3,40,3,unknown,no
31,technician,married,secondary,no,1202,yes,no,unknown,20,may,321,3,45,3,unknown,no
47,services,single,secondary,no,6374,no,no,unknown,29,jun,225,3,36,2,unknown,no
43,management,married,secondary,no,-407,no,no,cellular,18,jul,267,3,40,2,unknown,no
40,blue-collar,married,secondary,no,674,yes,no,cellular,17,may,289,3,57,3,unknown,no
31,technician,married,secondary,no,1629,yes,no,cellular,9,may,288,4,50,3,unknown,no
37,blue-collar,married,secondary,no,2568,yes,no,cellular,3,may,327,4,57,3,unknown,no
95,self-employed,divorced,primary,yes,102127,yes,yes,telephone,8,jan,4918,50,854,58,other,yes
45,blue-collar,married,primary,no,-3032,yes,no,cellular,13,may,270,3,47,3,unknown,no
33,services,married,secondary,no,-4103,yes,no,cellular,9,may,322,5,57,4,unknown,no
42,technician,married,secondary,no,-1564,yes,no,cellular,19,nov,306,4,61,3,unknown,no
43,management,single,tertiary,no,2394,yes,no,unknown,16,jun,199,2,37,2,failure,no
38,technician,married,secondary,no,-2570,no,no,cellular,23,jul,301,3,48,3,unknown,no
39,blue-collar,married,secondary,no,4748,yes,no,cellular,12,jul,271,3,44,2,unknown,no
72,admin.,married,primary,no,-806,yes,no,unknown,19,jun,256,3,40,2,unknown,no
35,management,single,tertiary,no,-452,yes,no,unknown,3,aug,195,2,37,2,failure,no
30,technician,single,secondary,no,1348,no,no,cellular,28,nov,320,4,56,3,unknown,no
40,technician,married,secondary,no,-1489,yes,no,cellular,3,may,338,4,58,3,unknown,no
44,blue-collar,married,secondary,no,-1539,no,no,cellular,19,jul,266,3,44,3,unknown,no
32,management,single,tertiary,no,844,yes,no,unknown,18,apr,222,3,36,2,unknown,no
33,management,married,tertiary,no,-4379,yes,no,cellular,5,aug,258,3,44,3,unknown,no
57,admin.,married,primary,no,-294,yes,no,unknown,27,jun,280,3,48,2,unknown,no
94,self-employed,married,primary,no,-3305,no,no,cellular,6,jun,174,2,31,2,unknown,no
94,self-employed,single,primary,yes,102127,yes,yes,telephone,15,feb,4918,50,854,58,other,yes
35,services,single,secondary,no,-2944,yes,no,cellular,15,nov,265,3,53,3,unknown,no
30,management,married,tertiary,no,-4443,yes,no,cellular,19,jul,234,3,42,2,unknown,no
35,technician,married,secondary,no,-3300,yes,no,cellular,15,may,344,4,61,4,unknown,no
53,blue-collar,married,primary,no,-627,yes,no,cellular,21,may,240,3,51,2,unknown,no
25,management,married,tertiary,no,-2383,yes,no,cellular,11,jul,243,3,39,2,unknown,no
34,admin.,married,secondary,no,742,yes,no,unknown,15,may,282,3,40,2,unknown,no
31,admin.,single,tertiary,no,-4345,yes,no,unknown,12,jul,169,2,36,2,failure,no
36,services,single,secondary,no,-3762,no,no,cellular,24,jul,221,2,43,2,unknown,no
37,technician,married,secondary,no,-1664,yes,no,cellular,29,nov,281,3,45,2,unknown,no
32,technician,married,tertiary,no,-4500,no,no,cellular,30,feb,263,3,45,3,unknown,no
20,admin.,single,tertiary,no,11393,yes,no,unknown,6,may,3530,37,662,46,failure,no
37,management,married,tertiary,no,-3003,no,no,cellular,29,jul,256,3,41,3,unknown,no
31,technician,married,tertiary,no,-4803,no,no,cellular,28,feb,276,3,50,3,unknown,no
47,blue-collar,married,primary,no,-3192,yes,no,cellular,4,may,290,3,53,3,unknown,no
81,admin.,married,primary,no,326,no,no,unknown,11,jun,266,4,44,3,unknown,no
27,blue-collar,married,secondary,no,1076,no,no,cellular,2,aug,302,4,48,3,unknown,no
52,technician,married,secondary,no,-3511,no,no,cellular,21,jul,224,3,46,2,unknown,no
51,blue-collar,married,secondary,no,-2485,yes,no,cellular,6,may,328,4,61,3,unknown,no
29,technician,single,tertiary,no,-3089,no,no,cellular,29,feb,235,3,46,3,unknown,no
41,blue-collar,married,secondary,no,9311,yes,no,cellular,7,jul,261,3,48,3,unknown,no
40,management,single,tertiary,no,-3733,yes,no,unknown,12,may,179,2,33,2,failure,no
33,management,single,tertiary,no,-2268,yes,no,unknown,26,jul,210,3,35,2,unknown,no
39,technician,married,secondary,no,-2116,yes,no,cellular,21,may,311,3,47,3,unknown,no
34,technician,married,secondary,no,-1199,no,no,cellular,30,nov,294,3,48,3,unknown,no
36,technician,married,secondary,no,-1248,yes,no,cellular,26,nov,293,3,46,3,unknown,no
40,technician,married,secondary,no,2362,yes,no,cellular,29,jul,309,4,52,4,unknown,no
35,blue-collar,married,secondary,no,4199,yes,no,cellular,4,may,259,3,42,3,unknown,no
32,blue-collar,married,secondary,no,9993,no,no,cellular,11,may,207,3,37,2,unknown,no
94,technician,single,secondary,yes,102126,yes,yes,unknown,26,jul,4918,50,854,58,other,yes
30,technician,single,secondary,no,-2651,no,no,cellular,26,nov,233,3,44,3,unknown,no
34,management,married,secondary,no,5517,yes,no,cellular,2,jul,252,3,42,3,unknown,no
34,admin.,married,secondary,no,10124,yes,no,unknown,9,may,334,4,52,3,unknown,no
38,blue-collar,married,primary,no,-2857,yes,no,cellular,10,may,256,3,45,3,unknown,no
31,technician,single,secondary,no,-203,yes,no,cellular,25,nov,279,3,59,3,unknown,no
45,management,single,tertiary,no,4577,yes,no,unknown,21,jun,267,3,40,2,failure,no
36,blue-collar,married,secondary,no,-420,no,no,cellular,5,aug,256,3,46,3,unknown,no
42,management,single,tertiary,no,5975,yes,no,unknown,18,jun,232,3,39,2,failure,no
39,technician,married,secondary,no,-3449,yes,no,cellular,10,may,294,4,58,3,unknown,no
22,admin.,single,tertiary,no,-5741,yes,no,unknown,3,may,214,3,48,2,failure,no
46,blue-collar,married,secondary,no,-2169,yes,no,cellular,12,may,302,3,49,3,unknown,no
34,blue-collar,married,secondary,no,2159,no,no,cellular,3,may,242,3,43,2,unknown,no
46,technician,married,secondary,no,-3622,no,no,cellular,24,feb,304,3,51,3,unknown,no
39,management,married,tertiary,no,-4751,no,no,cellular,21,aug,226,3,41,2,unknown,no
95,retired,divorced,primary,yes,102127,yes,yes,telephone,29,jan,4918,50,854,58,other,yes
36,technician,single,secondary,no,6890,no,no,unknown,29,jun,294,3,49,3,unknown,no
39,services,married,secondary,no,-1960,no,no,cellular,22,jul,254,3,50,3,unknown,no
35,management,single,tertiary,no,-649,no,no,unknown,19,aug,215,2,32,2,unknown,no
31,admin.,married,secondary,no,5852,yes,no,unknown,13,may,435,4,57,3,unknown,no
40,technician,married,secondary,no,-1059,yes,no,cellular,25,may,337,4,53,3,unknown,no
40,technician,married,secondary,no,-3913,yes,no,cellular,16,nov,292,3,60,3,unknown,no
40,blue-collar,married,secondary,no,4209,yes,no,cellular,6,may,352,4,51,4,unknown,no
41,blue-collar,married,secondary,no,-3108,yes,no,cellular,4,may,289,4,51,3,unknown,no
44,blue-collar,married,secondary,no,-2358,no,no,cellular,3,may,307,4,48,3,unknown,no
27,technician,single,secondary,no,2861,no,no,cellular,29,apr,287,4,67,3,unknown,no
36,technician,married,secondary,no,2984,yes,no,cellular,23,may,316,3,47,3,unknown,no
39,technician,married,secondary,no,-3484,yes,no,cellular,17,nov,259,3,44,3,unknown,no
44,blue-collar,married,secondary,no,-2287,no,no,cellular,5,aug,231,3,40,2,unknown,no
43,management,married,tertiary,no,-4223,no,no,cellular,16,aug,269,3,45,3,unknown,no
94,self-employed,married,primary,no,-6704,no,yes,cellular,1,jun,88,2,24,1,unknown,no
69,services,divorced,secondary,no,102125,no,no,unknown,30,jun,4917,49,853,57,failure,no
55,management,married,secondary,no,-1829,no,no,cellular,9,aug,284,3,43,3,unknown,no
39,technician,married,secondary,no,-2483,yes,no,cellular,4,may,349,4,62,4,unknown,no
87,services,single,primary,no,5486,no,no,unknown,29,jun,255,3,40,3,unknown,no
34,technician,single,secondary,no,4071,no,no,cellular,29,nov,225,3,45,2,unknown,no
40,management,married,tertiary,no,-3467,no,no,cellular,28,jul,248,3,46,3,unknown,no
40,blue-collar,married,secondary,no,3160,yes,no,cellular,15,may,274,3,42,3,unknown,no
37,technician,married,secondary,no,-3532,yes,no,cellular,17,nov,268,3,50,3,unknown,no
39,technician,married,tertiary,no,-2693,no,no,cellular,29,jul,274,3,48,3,unknown,no
40,management,married,tertiary,no,-3197,no,no,cellular,26,jul,226,3,38,2,unknown,no
94,technician,single,primary,yes,102126,yes,yes,unknown,6,feb,4918,50,853,58,other,yes
35,admin.,married,secondary,no,-292,yes,no,unknown,8,may,233,3,40,3,unknown,no
37,technician,married,secondary,no,-3400,yes,no,cellular,9,may,315,4,52,3,unknown,no
35,technician,married,secondary,no,3423,yes,no,unknown,19,may,324,4,49,3,unknown,no
35,technician,single,secondary,no,2488,no,no,cellular,27,nov,271,4,48,3,unknown,no
31,technician,single,tertiary,no,-2160,no,no,cellular,28,nov,270,3,51,3,unknown,no
35,technician,single,secondary,no,146,no,no,cellular,27,nov,244,3,50,3,unknown,no
40,technician,married,secondary,no,3402,yes,no,cellular,26,may,338,4,56,4,unknown,no
41,management,single,tertiary,no,4633,yes,no,unknown,13,aug,217,2,32,2,failure,no
29,admin.,single,tertiary,no,-7046,yes,no,unknown,6,may,202,3,50,3,failure,no
30,admin.,married,secondary,no,5035,yes,no,cellular,9,may,264,3,45,3,unknown,no
29,management,single,tertiary,no,-1918,yes,no,unknown,25,jul,207,2,34,2,unknown,no
56,blue-collar,married,primary,no,-3354,yes,no,cellular,5,may,257,3,51,3,unknown,no
44,blue-collar,married,secondary,no,10905,yes,no,cellular,11,may,277,3,51,3,unknown,no
41,management,single,tertiary,no,517,yes,no,unknown,7,aug,197,3,40,2,failure,no
40,management,married,tertiary,no,-3374,no,no,cellular,21,jul,270,3,49,3,unknown,no
29,admin.,single,tertiary,no,-2947,yes,no,unknown,2,aug,194,2,38,2,failure,no
37,blue-collar,married,secondary,no,-2681,yes,no,cellular,12,may,393,4,66,4,unknown,no
31,management,married,tertiary,no,-2198,yes,no,cellular,5,jul,233,3,38,2,unknown,no
29,technician,single,secondary,no,4029,no,no,cellular,29,nov,320,4,59,3,unknown,no
44,management,single,tertiary,no,4966,yes,no,unknown,19,jun,210,2,37,2,failure,no
57,management,married,secondary,no,2119,yes,no,cellular,14,jul,271,3,46,2,unknown,no
