age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25,blue-collar,married,primary,no,-1449,yes,no,unknown,16,may,82,1,11,0,unknown,no
39,technician,divorced,secondary,no,-4848,no,no,cellular,29,aug,33,1,4,0,unknown,no
91,blue-collar,married,primary,no,9121,no,no,unknown,3,jun,230,1,0,0,unknown,yes
29,admin.,single,secondary,no,381,no,no,unknown,30,jun,59,1,0,0,unknown,no
66,management,married,tertiary,no,-1546,no,no,cellular,3,aug,110,2,3,0,unknown,no
24,management,married,secondary,no,-3918,no,yes,cellular,5,aug,120,1,8,0,unknown,no
46,technician,single,tertiary,no,-835,no,no,cellular,1,aug,79,2,4,0,unknown,no
41,management,married,tertiary,no,2222,yes,no,cellular,13,may,80,1,553,3,failure,no
24,blue-collar,married,secondary,no,-2499,yes,no,unknown,7,may,138,2,7,0,unknown,no
33,blue-collar,married,secondary,no,-6737,yes,no,cellular,10,may,23,1,15,0,unknown,no
34,technician,married,secondary,no,-3094,yes,no,unknown,30,jun,65,1,0,0,unknown,no
53,technician,married,secondary,no,241,no,no,cellular,30,aug,205,3,0,0,unknown,no
33,admin.,divorced,secondary,no,1436,yes,no,unknown,1,may,36,1,4,0,unknown,no
18,services,single,secondary,no,-6050,yes,no,cellular,27,may,2,1,851,1,failure,no
39,management,married,tertiary,no,17888,yes,yes,cellular,5,apr,704,11,16,0,unknown,no
25,admin.,married,secondary,no,-3793,no,no,cellular,5,jul,96,1,3,0,unknown,no
23,admin.,single,secondary,no,-6197,yes,yes,unknown,28,may,81,2,23,0,unknown,no
30,technician,single,secondary,no,-4502,no,no,cellular,12,aug,32,1,3,0,unknown,no
21,blue-collar,married,secondary,no,-2979,yes,no,cellular,1,aug,180,1,4,0,unknown,no
63,management,married,tertiary,no,68510,yes,no,cellular,28,nov,491,11,148,0,failure,no
20,admin.,single,secondary,no,-5797,yes,no,cellular,17,may,28,1,14,0,unknown,no
52,blue-collar,married,secondary,no,-2666,no,no,cellular,23,jul,77,1,0,0,unknown,yes
28,management,single,secondary,no,-4919,no,no,cellular,29,jul,96,2,8,0,unknown,no
26,student,single,tertiary,no,-3936,yes,no,cellular,15,jul,178,2,39,0,unknown,no
75,technician,married,secondary,no,-5096,no,no,cellular,29,aug,154,1,0,0,unknown,yes
20,management,married,secondary,no,-5279,yes,no,cellular,7,may,129,3,9,0,unknown,no
24,admin.,single,secondary,no,35359,yes,no,cellular,3,nov,701,1,2,0,unknown,no
67,blue-collar,married,secondary,no,7181,yes,no,cellular,30,jul,563,11,2,0,unknown,no
26,blue-collar,married,secondary,no,-5366,yes,no,unknown,30,may,89,2,7,0,unknown,no
38,services,divorced,tertiary,no,3536,no,no,cellular,6,jul,751,6,3,0,unknown,no
70,blue-collar,divorced,secondary,no,-4356,yes,no,unknown,27,may,5,1,23,0,unknown,no
47,management,married,tertiary,no,14310,yes,yes,unknown,29,may,518,13,16,0,unknown,no
26,management,single,tertiary,no,-276,no,no,cellular,1,nov,174,1,2,0,unknown,no
80,blue-collar,married,secondary,no,-2224,yes,no,unknown,20,jun,53,1,0,0,unknown,no
29,management,married,secondary,no,-2676,no,no,unknown,1,jun,190,1,0,0,unknown,no
44,management,married,tertiary,no,7646,no,no,unknown,1,jun,227,3,0,0,unknown,no
84,technician,married,tertiary,no,17003,yes,no,cellular,12,aug,139,2,43,0,failure,no
56,technician,married,tertiary,no,1185,no,no,unknown,1,jun,144,2,0,0,unknown,no
48,admin.,married,secondary,no,9719,no,no,unknown,4,jun,251,2,0,0,unknown,no
46,technician,single,secondary,no,3135,no,no,cellular,2,may,50,1,8,0,unknown,no
