age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,technician,single,secondary,no,13597,yes,no,unknown,27,jun,302,3,62,3,failure,no
37,blue-collar,single,secondary,no,95231,yes,no,unknown,8,may,4894,49,851,57,failure,no
56,blue-collar,married,primary,no,11229,yes,no,cellular,4,may,302,4,43,3,unknown,no
37,management,married,tertiary,no,2148,no,no,cellular,15,aug,235,3,49,2,unknown,no
38,blue-collar,married,tertiary,no,-3833,no,no,cellular,22,jul,210,3,44,2,unknown,no
30,management,married,secondary,no,5179,no,no,cellular,16,aug,230,3,57,2,unknown,no
94,admin.,single,primary,yes,102127,no,yes,cellular,30,feb,4918,50,854,58,other,yes
40,management,married,secondary,no,1589,yes,no,cellular,10,nov,255,3,56,3,unknown,no
37,management,married,secondary,no,5802,no,no,cellular,22,nov,284,3,67,3,unknown,no
28,retired,single,tertiary,no,-5279,no,no,cellular,14,aug,240,3,38,2,unknown,no
44,services,married,tertiary,no,4357,yes,no,cellular,13,may,284,3,38,2,unknown,no
37,blue-collar,married,secondary,no,-3504,yes,no,cellular,10,may,257,3,37,3,unknown,no
60,services,married,primary,no,15945,yes,no,cellular,1,may,242,3,38,2,unknown,no
68,technician,married,secondary,no,2142,no,no,cellular,28,jul,301,4,55,3,unknown,no
33,management,married,secondary,no,-1840,yes,no,unknown,11,jun,281,3,29,2,unknown,no
48,technician,married,secondary,no,-919,yes,no,cellular,8,jul,209,3,34,2,unknown,no
53,management,married,secondary,no,1110,no,no,cellular,16,aug,293,3,44,3,unknown,no
91,blue-collar,single,tertiary,no,102126,yes,no,cellular,29,may,4918,50,854,58,failure,no
25,admin.,married,secondary,no,-2934,yes,no,unknown,19,jun,345,3,36,3,unknown,no
31,services,married,secondary,no,-803,yes,no,unknown,16,jun,352,3,37,3,unknown,no
34,retired,single,tertiary,no,-3124,no,no,cellular,6,aug,313,3,41,3,unknown,no
43,management,married,secondary,no,1595,no,no,cellular,12,aug,277,3,51,3,unknown,no
30,blue-collar,married,secondary,no,-4559,yes,no,cellular,17,may,228,3,36,2,unknown,no
27,blue-collar,married,tertiary,no,-2826,yes,no,cellular,19,may,247,3,41,2,unknown,no
44,blue-collar,married,secondary,no,3317,no,no,cellular,1,may,275,3,44,2,unknown,no
36,admin.,married,secondary,no,-1364,yes,no,cellular,12,may,227,3,48,2,unknown,no
27,technician,married,secondary,no,-4395,yes,no,cellular,28,may,250,3,35,2,unknown,no
29,blue-collar,married,secondary,no,4393,no,no,cellular,1,aug,243,3,38,2,unknown,no
28,services,married,tertiary,no,-3555,yes,no,cellular,23,may,242,3,47,3,unknown,no
28,retired,single,tertiary,no,-5810,no,no,cellular,3,aug,334,3,39,3,unknown,no
38,services,single,tertiary,no,4636,yes,no,cellular,24,may,258,3,39,2,unknown,no
33,technician,single,secondary,no,5082,yes,no,unknown,21,jun,291,4,44,3,unknown,no
28,management,married,secondary,no,4711,no,no,cellular,15,aug,213,3,51,2,unknown,no
29,management,married,tertiary,no,10386,no,no,cellular,1,aug,268,3,40,3,unknown,no
37,blue-collar,married,secondary,no,460,yes,no,cellular,4,may,227,3,46,2,unknown,no
35,blue-collar,married,tertiary,no,-2548,yes,no,cellular,17,may,273,3,39,3,unknown,no
34,services,single,tertiary,no,846,yes,no,cellular,26,may,277,3,45,3,unknown,no
34,management,married,secondary,no,44,yes,no,cellular,6,feb,219,3,50,2,unknown,no
33,services,married,tertiary,no,-924,yes,no,cellular,22,may,257,3,40,3,unknown,no
60,management,married,secondary,no,2143,yes,no,cellular,15,aug,276,3,49,3,unknown,no
35,blue-collar,single,secondary,no,-6832,yes,no,unknown,7,may,245,3,75,3,failure,no
35,management,married,secondary,no,1253,yes,no,cellular,8,feb,204,3,47,2,unknown,no
47,technician,married,secondary,no,-4214,no,no,cellular,25,jul,258,3,35,3,unknown,no
52,management,married,secondary,no,1457,no,no,unknown,10,aug,304,4,45,3,unknown,no
31,retired,single,tertiary,no,-399,yes,no,cellular,16,may,315,3,42,3,unknown,no
29,technician,married,secondary,no,58,yes,no,cellular,29,jul,256,3,47,2,unknown,no
94,blue-collar,single,tertiary,yes,102127,yes,yes,cellular,30,may,4918,50,854,58,failure,yes
53,technician,married,secondary,no,-254,yes,no,cellular,16,jul,177,2,32,2,unknown,no
90,blue-collar,single,tertiary,no,102126,yes,no,cellular,29,may,4918,50,854,58,failure,no
41,technician,married,secondary,no,-3160,no,no,cellular,22,jul,288,3,46,3,unknown,no
45,technician,married,secondary,no,-908,no,no,cellular,28,jul,284,4,48,3,unknown,no
26,services,married,secondary,no,-2450,yes,no,unknown,11,jun,318,3,35,2,unknown,no
54,blue-collar,married,primary,no,5975,yes,no,cellular,15,may,294,3,37,2,unknown,no
40,technician,married,secondary,no,512,no,no,cellular,28,jul,254,4,47,2,unknown,no
25,technician,married,secondary,no,-1088,no,no,cellular,30,jul,412,5,65,5,unknown,no
24,technician,single,secondary,no,2107,yes,no,unknown,25,jun,381,3,52,3,unknown,no
36,management,married,secondary,no,8,yes,no,cellular,8,may,248,3,57,3,unknown,no
36,technician,married,secondary,no,-2656,yes,no,cellular,22,jul,188,2,35,2,unknown,no
42,services,single,tertiary,no,6808,yes,no,cellular,24,may,246,3,37,2,unknown,no
27,retired,single,tertiary,no,-6490,no,no,cellular,2,aug,283,3,35,2,unknown,no
50,blue-collar,married,secondary,no,-567,no,no,cellular,27,jul,250,3,50,3,unknown,no
31,blue-collar,married,secondary,no,-2187,yes,no,cellular,27,jul,268,3,48,2,unknown,no
50,technician,married,secondary,no,974,yes,no,cellular,12,jul,231,3,47,2,unknown,no
