age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
78.83019,Private,235620.61,Masters,13.0,Divorced,Exec-managerial,Not-in-family,White,Female,99999.0,0.0,40.0,United-States,>50K
34.0,Local-gov,198195.86,Bachelors,14.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,80.0,United-States,>50K
18.0,Private,314227.28,Some-college,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,220752.64,7th-8th,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
51.0,Private,228142.3,HS-grad,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,3900.0,40.0,United-States,<=50K
34.0,Private,304453.38,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0.0,0.0,40.0,Jamaica,<=50K
38.0,Private,192285.58,Some-college,12.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,1490400.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
31.0,Private,155779.53,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,424047.53,HS-grad,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,State-gov,213445.23,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
90.0,Self-emp-not-inc,132736.8,Some-college,9.0,Divorced,Farming-fishing,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,382541.78,Some-college,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,El-Salvador,<=50K
27.0,Private,170033.53,Bachelors,12.0,Married-civ-spouse,Other-service,Other-relative,White,Female,0.0,3900.0,40.0,Philippines,>50K
79.307625,Self-emp-not-inc,196242.05,7th-8th,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
43.0,Private,30374.102,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
43.0,Private,189555.0,Bachelors,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,99.0,United-States,>50K
33.0,Private,212881.19,Some-college,10.0,Divorced,Priv-house-serv,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
53.0,Private,93447.914,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Female,7981.732,0.0,40.0,United-States,>50K
25.0,Private,160672.75,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,48.0,United-States,<=50K
25.0,Private,246278.48,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
