age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17.0,Private,135302.05,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24.0,United-States,<=50K
33.0,Private,1490400.0,Assoc-voc,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,>50K
19.0,Private,226948.12,11th,5.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
19.0,Private,172011.2,HS-grad,9.0,Separated,Craft-repair,Unmarried,Black,Male,0.0,0.0,37.0,United-States,<=50K
29.0,Private,30258.318,Bachelors,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
25.0,Private,116570.734,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,35.0,United-States,<=50K
17.0,Local-gov,246617.78,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
17.0,Private,1490400.0,HS-grad,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,1.0,United-States,<=50K
32.0,Self-emp-not-inc,105990.15,Bachelors,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
25.0,Private,151565.62,Bachelors,14.0,Never-married,Tech-support,Not-in-family,Other,Female,0.0,0.0,38.0,United-States,<=50K
51.0,Self-emp-not-inc,130814.41,Prof-school,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
41.0,Private,185050.73,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,1.0,United-States,<=50K
32.0,Private,13492.0,10th,1.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
17.0,Private,169073.27,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
28.0,Private,238875.36,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
36.0,Self-emp-not-inc,33710.992,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
35.0,Private,136273.98,HS-grad,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
36.0,Private,216124.05,Prof-school,13.0,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0.0,3900.0,1.0,United-States,>50K
32.0,Private,221428.16,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
26.0,Local-gov,1490400.0,Masters,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K
23.0,Self-emp-not-inc,262992.6,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
32.0,Private,198540.62,12th,9.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,1.0,United-States,<=50K
25.0,Private,198837.58,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,1.0,Vietnam,>50K
24.0,Self-emp-not-inc,122409.34,Assoc-acdm,10.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,50.0,Canada,<=50K
17.909893,Self-emp-not-inc,104129.26,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Self-emp-not-inc,225956.7,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,35.0,Poland,>50K
17.0,Private,1490400.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
32.0,Federal-gov,454444.4,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,1.0,United-States,>50K
55.0,Self-emp-not-inc,222518.98,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,4.0375743,United-States,<=50K
28.0,Private,194462.1,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
41.0,Self-emp-inc,229488.08,Bachelors,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,Federal-gov,335521.75,HS-grad,9.0,Divorced,?,Unmarried,Black,Female,0.0,0.0,1.0,United-States,<=50K
38.0,Private,120191.97,HS-grad,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,8.0,Japan,<=50K
40.0,Federal-gov,225717.69,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
39.0,Self-emp-not-inc,1490400.0,10th,1.0,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,25.0,United-States,<=50K
28.0,Private,133211.06,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
17.0,Private,98831.07,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,188596.11,10th,6.0,Separated,Transport-moving,Unmarried,White,Female,0.0,0.0,7.221552,Vietnam,<=50K
17.0,State-gov,13492.0,Some-college,10.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
17.0,Local-gov,175778.52,Bachelors,14.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
43.0,Private,233638.48,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,43.87076,United-States,>50K
48.0,Private,250087.02,Some-college,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,1.0,United-States,<=50K
35.0,Private,199104.97,Bachelors,10.0,Separated,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,1.0,Vietnam,<=50K
35.0,Private,77126.38,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Self-emp-not-inc,137916.58,Assoc-acdm,12.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
17.0,Private,171452.45,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,8.0,United-States,<=50K
35.0,Self-emp-not-inc,34165.887,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
28.0,Private,151950.53,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Female,0.0,0.0,1.0,United-States,>50K
23.0,Private,186806.53,Assoc-acdm,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,32.0,United-States,<=50K
32.0,Private,132083.06,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,25.0,United-States,<=50K
27.0,Private,114441.375,10th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,3900.0,1.0,United-States,<=50K
39.0,Private,252141.06,Some-college,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,State-gov,108292.31,Some-college,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
23.0,Private,186244.16,Some-college,10.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
90.0,Self-emp-not-inc,98030.62,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
29.0,Private,199918.0,Some-college,9.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,172755.52,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
22.0,Self-emp-not-inc,359175.97,11th,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
23.0,Private,180283.81,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
28.0,Local-gov,167512.39,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,99999.0,0.0,35.0,United-States,<=50K
90.0,Private,175803.33,10th,6.0,Widowed,Transport-moving,Not-in-family,White,Female,0.0,0.0,38.0,Scotland,<=50K
33.0,State-gov,150304.08,Some-college,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
37.0,Private,142776.03,Bachelors,12.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,1.0,United-States,>50K
17.0,Private,80921.27,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
43.0,Local-gov,139897.53,Masters,14.357987,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
30.0,Self-emp-not-inc,181075.06,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
37.0,Private,230244.88,7th-8th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
31.0,Self-emp-not-inc,133880.39,Prof-school,10.0,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Male,99999.0,0.0,45.0,United-States,>50K
17.0,Private,13492.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
42.0,Private,110819.445,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Private,305085.9,HS-grad,9.0,Widowed,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,1.0,United-States,<=50K
39.0,Local-gov,251339.16,Some-college,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
31.0,Private,81632.195,Assoc-voc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,<=50K
28.0,Private,202614.81,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,0.0,10.0,United-States,<=50K
28.0,Self-emp-inc,31179.734,Bachelors,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,36.0,United-States,>50K
54.0,Private,255566.0,HS-grad,9.0,Widowed,Sales,Not-in-family,Other,Female,0.0,0.0,16.0,United-States,<=50K
46.0,Private,110645.87,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,1.0,England,<=50K
38.0,Private,206168.61,HS-grad,7.0,Divorced,Machine-op-inspct,Own-child,White,Female,0.0,0.0,1.0,United-States,<=50K
29.0,Private,48521.09,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,1.0,United-States,>50K
21.0,Private,222063.64,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,1.0,United-States,<=50K
90.0,Private,147312.45,HS-grad,9.0,Widowed,Adm-clerical,Own-child,Black,Female,0.0,0.0,1.0,United-States,<=50K
40.0,Local-gov,180840.42,Prof-school,12.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,>50K
25.0,Private,1490400.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,1.0,United-States,<=50K
35.0,Self-emp-inc,217408.34,Masters,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
40.0,Private,181601.31,Some-college,9.0,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,Germany,<=50K
