age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52.0,Private,125874.23,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Local-gov,208399.9,Prof-school,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,3900.0,60.0,United-States,>50K
33.0,Private,213170.97,Assoc-voc,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
53.0,Private,13492.0,HS-grad,1.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
31.0,Federal-gov,186599.44,Masters,13.0,Never-married,Exec-managerial,Other-relative,White,Female,0.0,0.0,40.0,United-States,<=50K
46.0,Private,229370.83,9th,1.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,187704.47,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
55.0,Federal-gov,13492.0,Some-college,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,264049.84,HS-grad,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,53.957497,United-States,<=50K
47.0,Private,216238.45,HS-grad,9.0,Never-married,Sales,Not-in-family,Black,Male,0.0,0.0,54.0,United-States,<=50K
30.0,Local-gov,159563.27,Masters,16.0,Divorced,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
42.0,Private,13492.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
44.0,Private,176487.78,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,United-States,<=50K
57.0,Self-emp-inc,307245.53,HS-grad,9.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,177910.81,Some-college,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,30.0,United-States,<=50K
28.0,Local-gov,119867.79,Bachelors,13.0,Never-married,?,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
90.0,Private,241937.61,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Unmarried,Black,Male,0.0,0.0,26.653864,United-States,<=50K
30.0,Private,36332.984,Assoc-voc,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
25.0,Private,59076.27,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
28.0,Private,195138.56,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,181689.25,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,146938.8,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,State-gov,50214.64,Assoc-acdm,10.0,Married-spouse-absent,Craft-repair,Own-child,White,Female,15024.0,0.0,40.0,United-States,>50K
38.0,Self-emp-not-inc,162637.33,10th,1.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,184098.42,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
17.0,Private,13492.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
27.0,Private,157664.16,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,<=50K
35.0,Private,96280.95,Assoc-acdm,10.0,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,58.0,Canada,>50K
17.0,Private,190201.62,HS-grad,9.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,1.0,United-States,<=50K
35.0,Local-gov,223374.5,Some-college,10.0,Separated,Craft-repair,Not-in-family,Black,Male,0.0,0.0,38.0,United-States,<=50K
31.0,Private,148755.1,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,Canada,<=50K
29.0,?,202185.3,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,50.0,Cuba,<=50K
37.0,Private,188241.1,HS-grad,7.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,99.0,Nicaragua,<=50K
35.0,Private,179284.48,Some-college,10.0,Married-spouse-absent,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,152672.73,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,42.0,United-States,>50K
30.0,Private,42004.715,Bachelors,12.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,264945.1,HS-grad,7.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,1.0,United-States,<=50K
17.0,Private,265012.56,Bachelors,12.0,Never-married,Tech-support,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
32.0,Private,204500.61,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,99.0,United-States,<=50K
33.0,Private,194160.28,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,224722.42,Assoc-voc,11.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
17.0,Private,165784.02,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,224492.44,1st-4th,9.0,Divorced,Sales,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
33.0,Local-gov,159730.03,Bachelors,11.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,45.0,United-States,<=50K
90.0,Private,126491.234,Assoc-voc,13.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,50.0,United-States,<=50K
17.0,Private,282596.44,HS-grad,7.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
